a,a,a,a
243_245386411,1485356400000000,71859662,0
243_245386411,1573484400000000,1783342836,0
243_245386411,1536764400000000,1554519420,0
243_245386411,1495810800000000,1414726159,0
243_245386411,1516719600000000,1210428112,0
243_245386411,1567263600000000,1463948952,0
243_245386411,1569078000000000,1355818007,0
243_245386411,1569078000000000,2019664947,0
243_245386411,1521817200000000,1640087087,0
243_245386411,1448982000000000,2080965498,0
243_245386411,1559919600000000,1651676011,0
243_245386411,1524841200000000,1336837205,0
243_245386411,1347894000000000,140020322,0
243_245386411,1546354800000000,2018833058,0
243_245386411,1551538800000000,1520941958,0
243_245386411,1510930800000000,440588810,0
243_245386411,1567868400000000,1792190683,0
243_245386411,1554562800000000,949961346,0
243_245386411,1571497200000000,446829337,0
243_245386411,1550934000000000,711850930,0
243_245386411,1514646000000000,549220173,0
243_245386411,1303743600000000,642784989,0
243_245386411,1568386800000000,935699399,0
243_245386411,1541257200000000,1744111214,0
243_245386411,1408806000000000,685435006,0
243_245386411,1531666800000000,660782448,0
243_245386411,1568559600000000,1172105719,0
243_245386411,1573484400000000,1810287382,0
243_245386411,1540738800000000,1046380364,0
243_245386411,1496070000000000,91390948,0
243_245386411,1573484400000000,1518728219,0
243_245386411,1569423600000000,306910057,0
243_245386411,1573311600000000,964325592,0
243_245386411,1562511600000000,190094410,0
243_245386411,1328886000000000,1340095494,0
243_245386411,1565622000000000,1776542169,0
243_245386411,1516892400000000,938253385,0
243_245386411,1402930800000000,1149771724,0
243_245386411,1568818800000000,56868765,0
243_245386411,1573830000000000,247346529,0
243_245386411,1570546800000000,1545454825,0
243_245386411,1572706800000000,1981964797,0
243_245386411,1569769200000000,2119910556,0
243_245386411,1530543600000000,761356729,0
243_245386411,1544713200000000,1916955885,0
243_245386411,1552230000000000,2015481865,0
243_245386411,1542466800000000,1962008850,0
243_245386411,1570892400000000,1026080943,0
243_245386411,1487948400000000,1183653836,0
243_245386411,1529852400000000,243022754,0
243_245386411,1255705200000000,1930476688,0
243_245386411,1560351600000000,1117804470,0
243_245386411,1568214000000000,358651951,0
243_245386411,1549206000000000,318489960,0
243_245386411,1513522800000000,1779214120,0
243_245386411,1568991600000000,687722087,0
243_245386411,1558105200000000,1877226071,0
243_245386411,1499094000000000,1585663802,0
243_245386411,1569078000000000,369552571,0
243_245386411,1466866800000000,1678282940,0
243_245386411,1566831600000000,1050915341,0
243_245386411,1567263600000000,1277874229,0
243_245386411,1339340400000000,2044557803,0
243_245386411,1524841200000000,1768974462,0
243_245386411,1563721200000000,1434375322,0
243_245386411,1560697200000000,1466525595,0
243_245386411,1494082800000000,984528475,0
243_245386411,1517410800000000,188862124,0
243_245386411,1542034800000000,1189259123,0
243_245386411,1562943600000000,1063303686,0
243_245386411,1547478000000000,1934460687,0
243_245386411,1352127600000000,516329661,0
243_245386411,1569682800000000,934900628,0
243_245386411,1533567600000000,2111042062,0
243_245386411,1565535600000000,1225640192,0
243_245386411,1566399600000000,557332591,0
243_245386411,1291561200000000,1320093940,0
243_245386411,1566572400000000,1407628609,0
243_245386411,1539961200000000,2130118320,0
243_245386411,1567868400000000,390565100,0
243_245386411,1327071600000000,376532160,0
243_245386411,1554735600000000,267486914,0
243_245386411,1527951600000000,1887664332,0
243_245386411,1524409200000000,2042213928,0
243_245386411,1500217200000000,668573718,0
243_245386411,1566658800000000,42793932,0
243_245386411,1516719600000000,1013430185,0
243_245386411,1508511600000000,1951614308,0
243_245386411,1564930800000000,1119552658,0
243_245386411,1552316400000000,1916242941,0
243_245386411,1334588400000000,1522779853,0
243_245386411,1568300400000000,1913113483,0
243_245386411,1569596400000000,1249592027,0
243_245386411,1535727600000000,1837241461,0
243_245386411,1411830000000000,616998001,0
243_245386411,1557241200000000,30516998,0
243_245386411,1537628400000000,1687374541,0
243_245386411,1426950000000000,254669696,0
243_245386411,1552748400000000,997037308,0
243_245386411,1553526000000000,674584395,0
243_245386411,1537628400000000,44293675,0
243_245386411,1570546800000000,1690307000,0
243_245386411,1520607600000000,1404112538,0
243_245386411,1569769200000000,200452671,0
243_245386411,1573657200000000,1647467332,0
243_245386411,1546182000000000,185048994,0
243_245386411,1485270000000000,932629072,0
243_245386411,1568732400000000,699306908,0
243_245386411,1522594800000000,1376720994,0
243_245386411,1547218800000000,1579462531,0
243_245386411,1570978800000000,648801844,0
243_245386411,1568473200000000,1505043741,0
243_245386411,1530025200000000,1366660317,0
243_245386411,1430578800000000,2110180989,0
243_245386411,1525878000000000,1041998166,0
243_245386411,1551625200000000,284671042,0
243_245386411,1528556400000000,2036155353,0
243_245386411,1446390000000000,537252832,0
243_245386411,1520262000000000,1986588119,0
243_245386411,1559487600000000,79708552,0
243_245386411,1531234800000000,339779942,0
243_245386411,1567954800000000,1069685117,0
243_245386411,1544540400000000,843857621,0
243_245386411,1500735600000000,1966491511,0
243_245386411,1552230000000000,608718331,0
243_245386411,1487775600000000,2109642324,0
243_245386411,1573052400000000,40521735,0
243_245386411,1528038000000000,1661504445,0
243_245386411,1422802800000000,2079009730,0
243_245386411,1530370800000000,497934712,0
243_245386411,1535986800000000,1325626015,0
243_245386411,1500476400000000,105002686,0
243_245386411,1569337200000000,1064041662,0
243_245386411,1573398000000000,669028463,0
243_245386411,1544972400000000,600045447,0
243_245386411,1568386800000000,2137734988,0
243_245386411,1534863600000000,2124432268,0
243_245386411,1537023600000000,1135738295,0
243_245386411,1572620400000000,1666491658,0
243_245386411,1517065200000000,294148161,0
243_245386411,1407337200000000,483900518,0
243_245386411,1466002800000000,199934876,0
243_245386411,1565794800000000,995331626,0
243_245386411,1520953200000000,891382318,0
243_245386411,1500822000000000,1908565221,0
243_245386411,1506524400000000,80406485,0
243_245386411,1514041200000000,80052754,0
243_245386411,1569423600000000,2061694390,0
243_245386411,1569423600000000,1949485879,0
243_245386411,1547218800000000,711248671,0
243_245386411,1569682800000000,2097092912,0
243_245386411,1484492400000000,427650249,0
243_245386411,1452438000000000,243409812,0
243_245386411,1562598000000000,1176784485,0
243_245386411,1536764400000000,1765776053,0
243_245386411,1511362800000000,169475719,0
243_245386411,1522940400000000,1808738176,0
243_245386411,1544886000000000,1351115755,0
243_245386411,1569769200000000,694252661,0
243_245386411,1570546800000000,244070430,0
243_245386411,1562684400000000,874286951,0
243_245386411,1513868400000000,650657798,0
243_245386411,1564066800000000,217491179,0
243_245386411,1535382000000000,1008904602,0
243_245386411,1573830000000000,1117816135,0
243_245386411,1554303600000000,407362148,0
243_245386411,1559055600000000,1303008224,0
243_245386411,1526310000000000,586009238,0
243_245386411,1560438000000000,1000692331,0
243_245386411,1469977200000000,660103401,0
243_245386411,1433343600000000,817928510,0
243_245386411,1411570800000000,639872291,0
243_245386411,1562684400000000,941121695,0
243_245386411,1449500400000000,2030493231,0
243_245386411,1521990000000000,2091149999,0
243_245386411,1439132400000000,1000165912,0
243_245386411,1566658800000000,759431771,0
243_245386411,1573052400000000,223221740,0
243_245386411,1319122800000000,4061472,0
243_245386411,1420383600000000,2109706922,0
243_245386411,1533481200000000,1906413547,0
243_245386411,1566831600000000,1836985427,0
243_245386411,1551970800000000,1286828407,0
243_245386411,1456066800000000,576931540,0
243_245386411,1490540400000000,1770726211,0
243_245386411,1462546800000000,808429178,0
243_245386411,1517410800000000,628521945,0
243_245386411,1432825200000000,664116302,0
243_245386411,1566226800000000,1845850996,0
243_245386411,1566918000000000,1810425582,0
243_245386411,1430233200000000,1025216977,0
243_245386411,1552143600000000,1700306294,0
243_245386411,1525532400000000,1184384292,0
243_245386411,1523372400000000,1095465052,0
243_245386411,1563807600000000,1907591953,0
243_245386411,1568386800000000,1558514818,0
243_245386411,1522162800000000,1567482446,0
243_245386411,1557241200000000,1586714022,0
243_245386411,1487343600000000,1935683208,0
243_245386411,1523113200000000,1602012925,0
243_245386411,1564498800000000,2075380660,0
243_245386411,1552143600000000,526796929,0
243_245386411,1326034800000000,92373719,0
243_245386411,1457190000000000,365668060,0
243_245386411,1377442800000000,1212442984,0
243_245386411,1537023600000000,1507820612,0
243_245386411,1311174000000000,1038010690,0
243_245386411,1569164400000000,573032493,0
243_245386411,1566054000000000,726061624,0
243_245386411,1571670000000000,1379715252,0
243_245386411,1520175600000000,1525361802,0
243_245386411,1518015600000000,1003409618,0
243_245386411,1356188400000000,2089733159,0
243_245386411,1515855600000000,179980851,0
243_245386411,1477234800000000,1345642694,0
243_245386411,1529766000000000,655564033,0
243_245386411,1490886000000000,45806278,0
243_245386411,1554390000000000,1123114631,0
243_245386411,1449154800000000,431528483,0
243_245386411,1522508400000000,498395719,0
243_245386411,1560524400000000,964640757,0
243_245386411,1549206000000000,343336007,0
243_245386411,1565017200000000,954287146,0
243_245386411,1492786800000000,1251610013,0
243_245386411,1458831600000000,1612485948,0
243_245386411,1517583600000000,1978557426,0
243_245386411,1382540400000000,1030781061,0
243_245386411,1551452400000000,1419051047,0
243_245386411,1510412400000000,1358673514,0
243_245386411,1570460400000000,1956717054,0
243_245386411,1379430000000000,705459926,0
243_245386411,1550761200000000,1518210408,0
243_245386411,1517065200000000,1961870228,0
243_245386411,1250953200000000,3439739,0
243_245386411,1567263600000000,2119127138,0
243_245386411,1571324400000000,816008967,0
243_245386411,1542553200000000,1964983386,0
243_245386411,1298559600000000,1902797635,0
243_245386411,1544799600000000,2099044031,0
243_245386411,1544108400000000,1750417042,0
243_245386411,1447599600000000,1883375087,0
243_245386411,1519484400000000,1527864689,0
243_245386411,1492009200000000,1973413497,0
243_245386411,1561734000000000,1606663945,0
243_245386411,1562943600000000,1774457847,0
243_245386411,1557241200000000,894626651,0
243_245386411,1397919600000000,619068319,0
243_245386411,1428678000000000,873453168,0
243_245386411,1553871600000000,1996895736,0
243_245386411,1553871600000000,2122460177,0
243_245386411,1317654000000000,399587622,0
243_245386411,1552316400000000,1793214391,0
243_245386411,1377442800000000,1949098925,0
243_245386411,1573570800000000,2069729,0
243_245386411,1417273200000000,1469492757,0
243_245386411,1510758000000000,222663848,0
243_245386411,1419778800000000,1735673443,0
243_245386411,1408114800000000,947704870,0
243_245386411,1545750000000000,1653984304,0
243_245386411,1311606000000000,305013510,0
243_245386411,1516719600000000,1595450977,0
243_245386411,1566226800000000,1013282673,0
243_245386411,1565794800000000,861957963,0
243_245386411,1570806000000000,163084952,0
243_245386411,1570806000000000,1040698559,0
243_245386411,1570806000000000,1567117654,0
243_245386411,1567350000000000,325487755,0
243_245386411,1491490800000000,1009912971,0
243_245386411,1549724400000000,183664128,0
243_245386411,1571410800000000,504094725,0
243_245386411,1540566000000000,2133682202,0
243_245386411,1567695600000000,1311842975,0
243_245386411,1568127600000000,434715192,0
243_245386411,1470927600000000,1453578857,0
243_245386411,1332860400000000,1469084143,0
243_245386411,1537542000000000,2030408467,0
243_245386411,1549724400000000,1924695906,0
243_245386411,1498230000000000,200518226,0
243_245386411,1417791600000000,90005627,0
243_245386411,1570978800000000,1203548007,0
243_245386411,1560956400000000,324700178,0
243_245386411,1573484400000000,464451704,0
243_245386411,1545836400000000,1377650012,0
243_245386411,1572706800000000,1174856102,0
243_245386411,1498575600000000,1930959264,0
243_245386411,1399388400000000,647756262,0
243_245386411,1317913200000000,800450310,0
243_245386411,1527346800000000,719475544,0
243_245386411,1450710000000000,1170591130,0
243_245386411,1569423600000000,856633414,0
243_245386411,1573484400000000,870748514,0
243_245386411,1426258800000000,381397166,0
243_245386411,1538751600000000,410591099,0
243_245386411,1567436400000000,1664806379,0
243_245386411,1557154800000000,1309535244,0
243_245386411,1484319600000000,690820869,0
243_245386411,1550847600000000,1059710590,0
243_245386411,1553612400000000,1407699976,0
243_245386411,1488639600000000,1015228448,0
243_245386411,1523631600000000,1690105481,0
243_245386411,1544108400000000,943403863,0
243_245386411,1572879600000000,1919349046,0
243_245386411,1565362800000000,123788387,0
243_245386411,1559142000000000,1568872871,0
243_245386411,1553180400000000,1910056071,0
243_245386411,1546959600000000,339393313,0
243_245386411,1569423600000000,399465932,0
243_245386411,1569164400000000,437008461,0
243_245386411,1561820400000000,283618789,0
243_245386411,1536073200000000,1289641318,0
243_245386411,1551884400000000,7428207,0
243_245386411,1553785200000000,1325996032,0
243_245386411,1514386800000000,1523473166,0
243_245386411,1551884400000000,1161636437,0
243_245386411,1548774000000000,1467301185,0
243_245386411,1404140400000000,1621856366,0
243_245386411,1554476400000000,2070422747,0
243_245386411,1568386800000000,1719855536,0
243_245386411,1530198000000000,2110623348,0
